code,name_ar,name_en
851714000000,- - أجهزة هاتف أخر للشبكات الخليـوية أو غـيرهـا من الشبكات اللاسلكية :,-- Other telephones for cellular networks or for other wireless networks :
851714100000,- - - أجهزة هاتف للشبكات الخلوية (الجوال),- - - Telephones for cellular networks (mobile )
851714200000,- - - أجهزة هاتف لشبكات الأقمار الصناعية (ثريا وما يماثلها),- - - Telephones for satellite networks (Thuraya and the like)
851714900000,- - - غيرها,- - - Other
851718000000,- - غيرها :,- - Other :
851718000001,أجهزة خطوط هاتف ذات سماعه يد سلكية,Telephone devices with a wired handset
851718000002,تلفونات عامة تعمل بوضع النقود,coins public telephones
851718000003,تلفونات تدار ببطاقات مصرفية,Telephone with bank cards
851718009999,غيرها,Other
851760000000,- أجهزة أخر لإرسال أو استقبال الصوت أو الصور أو البيانات الأخر، بما فيها أجهزة للاتصال في الشبكات السلكية أو اللاسلكية (كشبكات المنطقة المحلية أو المنطقة الواسعة) :,"- Other apparatus for transmission or reception of voice, images or other data, including apparatus for communication in a wired or wireless network (such as a local or wide area network):"
851761000000,- - محطات قاعدة (بيس ستيشن),- - Base station
851762000000,- - آلات استقبال وتحويل وإرسال أو استرجاع الصوت أو الصورة أو البيانات الأخر، بما فيها أجهزة التحويل والتوجيه :,"- - Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus :"
851762100000,- - - أجهزة لوحات تحويل ومقاسم (سنترال),- - - Switching board and telephone exchange apparatus
851762200000,- - - أجهزة أخرى لأنظمة خطوط التيار الناقل أو لأنظمة الخطوط الرقمية :,- - - Other apparatus for current lines conductor systems or digital line systems :
851762200001,جهاز ارسال واستقبال الرسائل متعدد الخطوط (الظفائر الشبكية ملتي بلكسر),Multi-Line Messaging and Receivers
851762200002,اجهزة الموديوم السلكية,Wired Modems devices
851762200003,اجهزة الموديوم اللاسلكية,wireless modems devices
851762200004,راوترز(موجه مسارات) و هوبز ( موزع),Routers and Hobbs (distributor)
851762200005,أجهزة نقطة الوصول اللاسلكية (WAP),wireless access point devices
851762209999,غيرها من أجهزة أخرى لأنظمة خطوط التيار الناقل أو لأنظمة الخطوط الرقمية,Other devices for carrier line systems or for digital lines systems
851762300000,- - - أجهزة ارسال خاصة بنقل الترجمة الفورية,- - - Special transmission apparatus for simultaneous interpretation
851762400000,- - - أجهزة استقبال خاصة لتوضيح اشارات الاستغاثة من السفن والطائرات ... الخ,"- - - Special apparatus for reception of relief signals from vessels, aircraft,.etc."
851762500000,- - - ميكروفونات لاسلكية، مرفق بها كيبل قصير (هوائي) أو هوائي معدني صغير عدا أجهزة الارسال للإذاعة ( راديو) أو الاذاعة المصورة ( تلفزيون),- - - Wireless microphones incorporating a short cable( antenna ) or small metal antenna other than radio or television apparatus.
851762600000,- - - أجهزة استقبال أو ارسال للإشارات عن بعد,- - -  Apparatus for remote transmission or reception of signals.
851762700000,- - - أجهزة هاتف الراديو (لاسلكي) بما في ذلك أجهزة استقبال هاتفية بالراديو (لاسلكي) للسيارات والسفن والطائرات والقطارات ... الخ,"- - - Wireless telephones including wireless reception apparatus for vehicles, vessels, aircraft, trains, etc."
851762800000,- - - علب بسطح للضبط ذات وظيفة اتصال : أداة أساسها معالج مصغر تشتمل على مودم لتأمين الدخول إلى الانترنت، لها وظيفة تبادل المعلومات,"- - - Regulating surface boxes with commonucation function : a device based on a microprocessor incorporating internet access modem, with  data exchange function."
851762900000,- - - غيرها :,- - - Other :
851762900001,نظام تتبع لحماية المواليد في المستشفيات,A hospital birth tracking system
851762900002,الساعات الذكية التي تتضمن شريحة هاتف متنقل مع كاميرا,"Smart watches that include a mobile sim-card, with a camera"
851762900003,الساعات الذكية التي تحتوي على خاصية الاتصال اللاسلكي بأجهزة اخرى من خلال تقنيات (واي فاي ، والبلوتوث) فقط,"Wireless Smart watches using other other devices through (wifi, bluetooth) only"
851762900004,ريموت تكييف وتلفاز يتضمن خاصية الواي فاي,Air conditioning remote and TV remote control with Wi-Fi feature
851762900005,الساعات الذكية التي تتضمن شريحة هاتف متنقل بدون كميرا,smart watches that include a mobile sim-card without a cmera
851762900006,أجهزة إرسال عدا أجهزة الارسال للإذاعة (راديو) أو الاذاعة المصورة (تلفزيون) (مثل UHF/VHF),"Transmitters, other than radio or television transmitters (e.g. UHF/VHF)"
851762900007,أجهزة تتضمن شريحة هاتف لتتبع المركبات,GPS vehicle trackers include a mobile sim-card
851762900008,نظارات ذكية لها خاصية الاتصال اللاسلكي من خلال تقنية ( واي فاي أو البلوتوث) فقط.,"Smart Glasses have wireless connect through (WI-FI, Bluetooth)"
851762900009,سماعات لاسلكية,wireless headphones
851762909999,غيرها,Other
851769000000,- - غيرها :,- - Other :
851769100000,- - - أجهزة التنبيه والنداء,- - - Alarms and sound signalling apparatus
851769900000,- - - غيرها,- - - Other
851769900001,انظمة تلفون المدخل ( الانتركوم ),Intercom devices
851769900002,انظمة الهاتف المريء ( فديوفون ),Vediophone devices
851769909999,غيرها,Other
851770000000,- أجزاء:,- Parts:
851771000000,- - هوائيات وعاكسات هوائيات من جميع الأنواع؛ أجزاء صالحة للاستعمال معها :,-- Aerials and aerial reflectors of all kinds; parts suitable for use therewith :
851771000001,خافض الضوضاء,Noise reduction
851771000002,الفدهورن,Feed-horn
851771000003,هوائيات لتقوية شبكات الهاتف,Aerials to strengthen telephone networks
851771009999,غيرها من هوائيات وعاكس هوائيات,Other Aerials and reflector antennas
851779000000,- - غيرها,-- Other
851800000000,مذياعات للصوت (ميكروفونات) وحواملها؛ مكبرات صوت وإن كانت مركبة في هياكلها؛ سماعات رأس أو سماعات أذن، وان كانت متحدة (مندمجة) بمذياعات ومجموعات مكونة من مذياع (ميكروفون) وواحد أو أكثر من مكبرات الصوت؛ مضخمات كهربائية للذبذبات السمعية؛ مجموعات كهربائية لتضخيم الصوت .,"Microphones and stands therefor; loudspeakers, whether or not mounted in their enclosures; headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers; audio-frequency electric amplifiers; electric sound amplifier."
851810000000,ـ مذياعات للصوت (ميكروفونات)، وحواملها :,- Microphones and stands therefor:
851810100000,"- - - مذياعات للصوت ذات نطاق ترددي يتراوح ما بين 300 هرتز حتى 3,4 كيلوهرتز بقطر لا يتجاوز 10 مم وارتفاع لا يزيد عن 3 مم لأغراض الاتصالات","- - - Microphones with a frequency between 300 Hz - 3,4 Khz of a diameter not exceeding 10 mm and a height not exceeding 3 mm for communication purposes"
